camn,frame,timestamp,cam_received_timestamp,device_timestamp,block_id,x,y,area,slope,eccentricity,frame_pt_idx,cur_val,mean_val,sumsqf_val
6,936,NaN,1744163775.2929711,271733141313,1139,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
5,936,NaN,1744163775.2928956,269703058860,1142,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
7,936,NaN,1744163775.2999353,259653068910,1150,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
4,937,NaN,1744163775.3014193,258033049821,1147,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
6,937,NaN,1744163775.3028848,271743141627,1140,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
5,937,NaN,1744163775.3029385,269713059147,1143,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
7,937,NaN,1744163775.3099914,259663069224,1151,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
4,938,NaN,1744163775.3114364,258043050135,1148,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
6,938,NaN,1744163775.3129215,271753141914,1141,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
5,938,NaN,1744163775.3128703,269723059434,1144,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
7,938,NaN,1744163775.3199914,259673069511,1152,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
4,939,NaN,1744163775.321457,258053050422,1149,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
6,939,NaN,1744163775.3229346,271763142201,1142,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
5,939,NaN,1744163775.322884,269733059748,1145,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
7,939,NaN,1744163775.329931,259683069798,1153,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
4,940,NaN,1744163775.3316257,258063050709,1150,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
6,940,NaN,1744163775.333024,271773142488,1143,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
5,940,NaN,1744163775.332943,269743060035,1146,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
7,940,NaN,1744163775.3400123,259693070085,1154,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
4,941,NaN,1744163775.341468,258073050996,1151,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
6,941,NaN,1744163775.342904,271783142802,1144,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
5,941,NaN,1744163775.3429053,269753060322,1147,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
7,941,NaN,1744163775.3500097,259703070399,1155,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
4,942,NaN,1744163775.351448,258083051283,1152,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
6,942,NaN,1744163775.352923,271793143089,1145,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
5,942,NaN,1744163775.3529217,269763060609,1148,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
7,942,NaN,1744163775.3599527,259713070686,1156,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
4,943,NaN,1744163775.3614366,258093051597,1153,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
6,943,NaN,1744163775.362926,271803143376,1146,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
5,943,NaN,1744163775.3629713,269773060896,1149,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
7,943,NaN,1744163775.3700018,259723070973,1157,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
4,944,NaN,1744163775.3714561,258103051884,1154,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
6,944,NaN,1744163775.3729765,271813143690,1147,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
5,944,NaN,1744163775.3729274,269783061210,1150,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
7,944,NaN,1744163775.3800046,259733071260,1158,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
4,945,NaN,1744163775.3814352,258113052171,1155,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
6,945,NaN,1744163775.3829122,271823143977,1148,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
5,945,NaN,1744163775.3829832,269793061497,1151,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
7,945,NaN,1744163775.3899984,259743071574,1159,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
4,946,NaN,1744163775.391448,258123052458,1156,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
6,946,NaN,1744163775.3929696,271833144264,1149,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN
